timestamp,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1574902037,395488,20.0,20.0,20.0,0.43,0.40,0.58,0.59,0.59,0.59,0.44,393068,11.0,11.0,11.0,500.27,412.09,1024.46,1491.08,1491.08,1491.08,0.44213
1574902038,395514,26.0,26.0,26.0,39.62,0.58,444.60,552.60,552.60,552.60,0.44,393085,17.0,17.0,17.0,711.54,327.94,1897.92,2222.98,2222.98,2222.98,0.44213
1574902039,395523,9.0,9.0,9.0,19.34,0.56,169.87,169.87,169.87,169.87,0.44,393101,16.0,16.0,16.0,670.50,536.87,1595.93,1636.83,1636.83,1636.83,0.44214
1574902040,395528,5.0,5.0,5.0,0.49,0.51,0.55,0.55,0.55,0.55,0.44,393117,16.0,16.0,16.0,433.60,257.03,1086.32,1319.11,1319.11,1319.11,0.44215
1574902041,395551,23.0,23.0,23.0,0.48,0.45,0.68,0.74,0.74,0.74,0.44,393137,20.0,20.0,20.0,743.24,568.85,1931.48,2120.22,2120.22,2120.22,0.44216
1574902042,395557,6.0,6.0,6.0,0.56,0.51,0.76,0.76,0.76,0.76,0.44,393158,21.0,21.0,21.0,411.57,360.71,939.00,1035.47,1035.47,1035.47,0.44228
1574902043,395584,27.0,27.0,27.0,0.46,0.42,0.72,0.95,0.95,0.95,0.44,393178,20.0,20.0,20.0,444.25,279.97,1127.22,1739.59,1739.59,1739.59,0.44229
1574902044,395590,6.0,6.0,6.0,34.78,0.97,202.90,202.90,202.90,202.90,0.44,393192,14.0,14.0,14.0,618.04,557.32,955.25,1714.42,1714.42,1714.42,0.44229
1574902045,395595,5.0,5.0,5.0,0.84,0.66,1.54,1.54,1.54,1.54,0.44,393210,18.0,18.0,18.0,647.84,512.75,1391.46,1833.96,1833.96,1833.96,0.44230
1574902046,395648,53.0,53.0,53.0,0.49,0.45,0.76,0.84,0.84,0.84,0.44,393225,15.0,15.0,15.0,572.94,457.70,1340.08,1345.32,1345.32,1345.32,0.44233
1574902047,395656,8.0,8.0,8.0,0.51,0.45,0.80,0.80,0.80,0.80,0.44,393242,17.0,17.0,17.0,526.98,518.26,1080.03,1144.00,1144.00,1144.00,0.44236
1574902048,395656,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.44,393244,2.0,2.0,2.0,384.62,65.40,704.12,704.12,704.12,704.12,0.44236
1574902052,395720,64.0,64.0,64.0,148.79,0.46,8.74,4697.62,4773.12,4773.12,0.44,393254,10.0,10.0,10.0,2686.68,427.82,6031.41,6031.41,6031.41,6031.41,0.44236
1574902053,395736,16.0,16.0,16.0,3.19,0.49,0.88,43.19,43.19,43.19,0.44,393275,21.0,21.0,21.0,1209.96,510.39,6165.63,6354.37,6354.37,6354.37,0.44236
1574902054,395743,7.0,7.0,7.0,0.41,0.40,0.49,0.49,0.49,0.49,0.44,393300,25.0,25.0,25.0,415.02,356.78,898.63,1066.93,1066.93,1066.93,0.44244
1574902055,395743,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.44,393317,17.0,17.0,17.0,556.27,426.51,1192.23,1246.76,1246.76,1246.76,0.44245
1574902056,395760,17.0,17.0,17.0,0.44,0.39,0.62,0.62,0.62,0.62,0.44,393343,26.0,26.0,26.0,433.33,240.91,1405.09,1659.90,1659.90,1659.90,0.44246
1574902057,395812,52.0,52.0,52.0,0.42,0.39,0.53,0.63,0.67,0.67,0.44,393363,20.0,20.0,20.0,494.72,463.21,970.46,1041.76,1041.76,1041.76,0.44274
1574902058,395838,26.0,26.0,26.0,6.39,0.42,1.89,153.35,153.35,153.35,0.44,393386,23.0,23.0,23.0,421.67,318.77,889.19,1173.36,1173.36,1173.36,0.44278
1574902059,395853,15.0,15.0,15.0,0.50,0.50,0.75,0.79,0.79,0.79,0.44,393401,15.0,15.0,15.0,655.82,667.42,1048.58,1236.27,1236.27,1236.27,0.44280
1574902060,395883,30.0,30.0,30.0,30.17,0.45,319.29,570.95,570.95,570.95,0.44,393423,22.0,22.0,22.0,416.18,281.02,1072.69,1310.72,1310.72,1310.72,0.44283
1574902061,395904,21.0,21.0,21.0,1.01,0.51,3.53,3.94,3.94,3.94,0.44,393443,20.0,20.0,20.0,464.72,274.99,1183.84,1284.51,1284.51,1284.51,0.44285
1574902062,395907,3.0,3.0,3.0,0.48,0.46,0.56,0.56,0.56,0.56,0.44,393458,15.0,15.0,15.0,384.82,294.13,707.26,1252.00,1252.00,1252.00,0.44286
1574902063,395911,4.0,4.0,4.0,154.31,0.53,615.51,615.51,615.51,615.51,0.44,393482,24.0,24.0,24.0,541.52,227.15,1832.91,2216.69,2216.69,2216.69,0.44287
1574902064,395921,10.0,10.0,10.0,0.47,0.46,0.57,0.57,0.57,0.57,0.44,393497,15.0,15.0,15.0,748.81,818.41,1281.36,1417.67,1417.67,1417.67,0.44288
1574902065,395963,42.0,42.0,42.0,0.52,0.39,1.09,2.45,2.45,2.45,0.44,393513,16.0,16.0,16.0,479.07,425.98,1227.88,1332.74,1332.74,1332.74,0.44291
1574902066,395985,22.0,22.0,22.0,0.45,0.45,0.57,0.59,0.59,0.59,0.44,393529,16.0,16.0,16.0,646.18,783.29,1093.66,1210.06,1210.06,1210.06,0.44294
1574902067,396025,40.0,40.0,40.0,0.50,0.49,0.65,1.34,1.34,1.34,0.44,393552,23.0,23.0,23.0,534.36,407.11,1628.44,1818.23,1818.23,1818.23,0.44295
1574902068,396025,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.44,393569,17.0,17.0,17.0,491.19,394.79,1242.56,1270.87,1270.87,1270.87,0.44296
1574902069,396031,6.0,6.0,6.0,0.43,0.39,0.57,0.57,0.57,0.57,0.44,393593,24.0,24.0,24.0,345.16,143.13,1198.52,1336.93,1336.93,1336.93,0.44297
1574902070,396060,29.0,29.0,29.0,21.80,0.69,242.35,355.21,355.21,355.21,0.44,393610,17.0,17.0,17.0,753.65,624.43,1694.50,2122.32,2122.32,2122.32,0.44298
1574902071,396060,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.44,393620,10.0,10.0,10.0,573.76,484.97,1066.93,1066.93,1066.93,1066.93,0.44300
1574902075,396077,5.0,5.0,5.0,0.43,0.43,0.51,0.51,0.51,0.51,0.44,393684,15.0,15.0,15.0,574.19,590.87,1180.70,1252.00,1252.00,1252.00,0.44305
1574902093,396395,28.0,28.0,28.0,0.48,0.43,0.67,0.81,0.81,0.81,0.44,394025,19.0,19.0,19.0,586.48,512.75,1493.17,1902.12,1902.12,1902.12,0.44345
1574902094,396415,20.0,20.0,20.0,20.57,0.42,1.47,402.39,402.39,402.39,0.44,394043,18.0,18.0,18.0,511.03,347.34,1062.21,1749.02,1749.02,1749.02,0.44345
1574902095,396425,10.0,10.0,10.0,0.40,0.37,0.53,0.53,0.53,0.53,0.44,394071,28.0,28.0,28.0,455.72,231.47,1445.99,1596.98,1596.98,1596.98,0.44347
1574902096,396425,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.44,394090,19.0,19.0,19.0,426.55,328.20,787.48,1546.65,1546.65,1546.65,0.44347
1574902097,396448,23.0,23.0,23.0,0.44,0.43,0.61,0.70,0.70,0.70,0.44,394104,14.0,14.0,14.0,577.98,357.04,1327.50,1453.33,1453.33,1453.33,0.44348
1574902105,396673,42.0,42.0,42.0,22.61,0.56,110.23,406.06,406.06,406.06,0.44,394250,21.0,21.0,21.0,446.35,397.93,855.64,1647.31,1647.31,1647.31,0.44361
1574902106,396682,9.0,9.0,9.0,0.46,0.47,0.64,0.64,0.64,0.64,0.44,394266,16.0,16.0,16.0,467.75,197.92,868.22,1746.93,1746.93,1746.93,0.44361
1574902107,396726,44.0,44.0,44.0,26.56,0.53,6.82,715.13,715.13,715.13,0.44,394286,20.0,20.0,20.0,526.60,397.41,1132.46,1685.06,1685.06,1685.06,0.44363
1574902108,396726,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.44,394293,7.0,7.0,7.0,913.19,871.89,2162.16,2162.16,2162.16,2162.16,0.44363
1574902109,396739,13.0,13.0,13.0,214.63,0.44,0.88,2785.02,2785.02,2785.02,0.44,394312,19.0,19.0,19.0,642.29,558.89,1387.27,2018.51,2018.51,2018.51,0.44363
1574902110,396740,1.0,1.0,1.0,111.12,111.15,111.15,111.15,111.15,111.15,0.44,394330,18.0,18.0,18.0,492.66,485.49,918.55,1609.56,1609.56,1609.56,0.44364
1574902111,396752,12.0,12.0,12.0,21.81,0.61,1.70,252.71,252.71,252.71,0.44,394343,13.0,13.0,13.0,715.80,662.18,1450.18,1611.66,1611.66,1611.66,0.44364
1574902112,396764,12.0,12.0,12.0,0.44,0.41,0.53,0.58,0.58,0.58,0.44,394365,22.0,22.0,22.0,445.84,330.30,1337.98,1397.75,1397.75,1397.75,0.44366
1574902113,396769,5.0,5.0,5.0,0.49,0.44,0.70,0.70,0.70,0.70,0.44,394389,24.0,24.0,24.0,443.29,277.87,1586.50,1678.77,1678.77,1678.77,0.44366
1574902114,396794,25.0,25.0,25.0,0.57,0.37,0.68,4.17,4.17,4.17,0.44,394405,16.0,16.0,16.0,569.54,544.74,1148.19,1178.60,1178.60,1178.60,0.44370
1574902115,396794,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.44,394412,7.0,7.0,7.0,187.02,198.84,480.51,480.51,480.51,480.51,0.44370
1574902116,396834,40.0,40.0,40.0,87.93,0.45,4.46,1948.25,1948.25,1948.25,0.44,394427,15.0,15.0,15.0,875.43,575.67,2323.64,2789.21,2789.21,2789.21,0.44370
1574902117,396880,46.0,46.0,46.0,0.44,0.42,0.67,0.71,0.71,0.71,0.44,394447,20.0,20.0,20.0,386.67,144.44,1016.07,2445.28,2445.28,2445.28,0.44371
1574902118,396897,17.0,17.0,17.0,0.78,0.51,1.30,4.55,4.55,4.55,0.44,394467,20.0,20.0,20.0,825.92,540.54,1794.11,3405.77,3405.77,3405.77,0.44371
1574902119,396935,38.0,38.0,38.0,34.07,0.65,91.03,587.73,587.73,587.73,0.44,394483,16.0,16.0,16.0,401.38,124.65,1098.91,1299.19,1299.19,1299.19,0.44374
1574902120,396935,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.44,394499,16.0,16.0,16.0,696.84,454.82,1685.06,1716.52,1716.52,1716.52,0.44375
1574902121,396956,21.0,21.0,21.0,0.45,0.45,0.59,0.70,0.70,0.70,0.44,394516,17.0,17.0,17.0,539.18,517.73,1254.10,1391.46,1391.46,1391.46,0.44376
1574902122,396980,24.0,24.0,24.0,0.48,0.45,0.58,0.72,0.72,0.72,0.44,394535,19.0,19.0,19.0,484.21,148.24,1259.34,1783.63,1783.63,1783.63,0.44377
1574902123,397010,30.0,30.0,30.0,0.53,0.38,0.63,4.67,4.67,4.67,0.44,394556,21.0,21.0,21.0,522.53,375.91,1132.46,1261.44,1261.44,1261.44,0.44380
1574902124,397021,11.0,11.0,11.0,0.80,0.48,0.75,3.80,3.80,3.80,0.44,394578,22.0,22.0,22.0,502.41,405.27,1362.10,1455.42,1455.42,1455.42,0.44381
1574902125,397031,10.0,10.0,10.0,0.49,0.46,0.73,0.73,0.73,0.73,0.44,394600,22.0,22.0,22.0,407.20,330.56,857.74,895.48,895.48,895.48,0.44376
1574902126,397034,3.0,3.0,3.0,0.44,0.45,0.52,0.52,0.52,0.52,0.44,394614,14.0,14.0,14.0,527.76,334.50,1248.85,1349.52,1349.52,1349.52,0.44377
1574902127,397045,11.0,11.0,11.0,95.23,0.43,0.63,1043.33,1043.33,1043.33,0.44,394638,24.0,24.0,24.0,557.95,227.54,1505.76,1766.85,1766.85,1766.85,0.44378
1574902128,397110,65.0,65.0,65.0,5.21,0.39,1.40,4.22,305.14,305.14,0.44,394656,18.0,18.0,18.0,450.03,192.41,1020.26,1927.28,1927.28,1927.28,0.44379
1574902129,397123,13.0,13.0,13.0,0.45,0.43,0.51,0.81,0.81,0.81,0.44,394674,18.0,18.0,18.0,509.11,308.54,1393.56,1626.34,1626.34,1626.34,0.44380
1574902130,397123,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.44,394692,18.0,18.0,18.0,652.56,537.40,1156.58,1383.07,1383.07,1383.07,0.44381
1574902131,397151,28.0,28.0,28.0,0.45,0.42,0.71,0.75,0.75,0.75,0.44,394715,23.0,23.0,23.0,399.30,281.28,1020.79,1115.68,1115.68,1115.68,0.44388
1574902132,397181,30.0,30.0,30.0,0.45,0.42,0.63,0.64,0.64,0.64,0.44,394734,19.0,19.0,19.0,438.27,358.88,920.13,1340.08,1340.08,1340.08,0.44391
1574902133,397214,33.0,33.0,33.0,1.40,0.47,2.01,27.75,27.75,27.75,0.44,394753,19.0,19.0,19.0,519.31,237.11,1399.85,1416.63,1416.63,1416.63,0.44393
1574902134,397230,16.0,16.0,16.0,0.46,0.42,0.66,0.72,0.72,0.72,0.44,394775,22.0,22.0,22.0,569.88,449.58,1695.55,2235.56,2235.56,2235.56,0.44393
1574902135,397243,13.0,13.0,13.0,0.50,0.46,0.60,0.80,0.80,0.80,0.44,394794,19.0,19.0,19.0,529.57,577.77,901.78,1116.73,1116.73,1116.73,0.44398
1574902136,397243,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.44,394814,20.0,20.0,20.0,493.36,508.56,1031.80,1061.16,1061.16,1061.16,0.44403
1574902137,397247,4.0,4.0,4.0,0.50,0.43,0.61,0.61,0.61,0.61,0.44,394825,11.0,11.0,11.0,719.23,932.18,1170.21,1222.64,1222.64,1222.64,0.44404
1574902138,397273,26.0,26.0,26.0,59.28,0.69,542.11,977.27,977.27,977.27,0.44,394843,18.0,18.0,18.0,482.16,296.75,1146.09,1242.56,1242.56,1242.56,0.44407
1574902139,397275,2.0,2.0,2.0,0.45,0.35,0.55,0.55,0.55,0.55,0.44,394848,5.0,5.0,5.0,677.54,223.08,2480.93,2480.93,2480.93,2480.93,0.44407
1574902140,397308,33.0,33.0,33.0,10.02,0.40,1.47,311.16,311.16,311.16,0.44,394866,18.0,18.0,18.0,1039.68,539.49,2432.70,2571.11,2571.11,2571.11,0.44407
1574902141,397319,11.0,11.0,11.0,0.44,0.43,0.50,0.55,0.55,0.55,0.44,394882,16.0,16.0,16.0,562.69,595.59,899.68,948.96,948.96,948.96,0.44399
1574902142,397319,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.44,394912,30.0,30.0,30.0,290.62,150.08,696.25,864.55,864.55,864.55,0.44395
1574902143,397329,10.0,10.0,10.0,0.50,0.45,0.69,0.69,0.69,0.69,0.44,394932,20.0,20.0,20.0,641.36,619.18,892.86,2468.35,2468.35,2468.35,0.44396
1574902144,397339,10.0,10.0,10.0,0.45,0.45,0.60,0.60,0.60,0.60,0.44,394953,21.0,21.0,21.0,354.58,335.54,609.75,792.20,792.20,792.20,0.44393
1574902145,397373,34.0,34.0,34.0,0.49,0.42,0.56,2.24,2.24,2.24,0.44,394979,26.0,26.0,26.0,446.45,357.56,997.72,1239.42,1239.42,1239.42,0.44397
1574902146,397373,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.44,394994,15.0,15.0,15.0,515.01,389.02,962.07,1372.59,1372.59,1372.59,0.44398
1574902147,397378,5.0,5.0,5.0,0.44,0.43,0.53,0.53,0.53,0.53,0.44,395008,14.0,14.0,14.0,520.57,439.62,1113.59,1124.07,1124.07,1124.07,0.44400
1574902148,397412,34.0,34.0,34.0,0.66,0.45,1.83,4.85,4.85,4.85,0.44,395031,23.0,23.0,23.0,672.46,508.82,1787.82,2193.62,2193.62,2193.62,0.44401
1574902149,397452,40.0,40.0,40.0,2.79,0.46,4.44,75.24,75.24,75.24,0.44,395058,27.0,27.0,27.0,354.80,165.81,1181.75,1240.47,1240.47,1240.47,0.44406
1574902150,397486,34.0,34.0,34.0,0.43,0.40,0.56,0.81,0.81,0.81,0.44,395083,25.0,25.0,25.0,383.69,257.82,1088.42,1606.42,1606.42,1606.42,0.44407
1574902151,397527,41.0,41.0,41.0,4.03,0.43,1.24,145.23,145.23,145.23,0.44,395099,16.0,16.0,16.0,584.77,587.20,735.58,1339.03,1339.03,1339.03,0.44410
1574902152,397532,5.0,5.0,5.0,0.71,0.58,1.49,1.49,1.49,1.49,0.44,395121,22.0,22.0,22.0,452.44,433.59,834.14,1729.10,1729.10,1729.10,0.44411
1574902153,397546,14.0,14.0,14.0,0.53,0.50,0.69,1.07,1.07,1.07,0.44,395141,20.0,20.0,20.0,556.84,479.99,1128.27,1317.01,1317.01,1317.01,0.44412
1574902154,397554,8.0,8.0,8.0,0.54,0.48,0.90,0.90,0.90,0.90,0.44,395158,17.0,17.0,17.0,477.45,380.37,983.04,1333.79,1333.79,1333.79,0.44414
1574902155,397579,25.0,25.0,25.0,0.58,0.46,0.89,2.37,2.37,2.37,0.44,395166,8.0,8.0,8.0,790.70,923.80,1333.79,1333.79,1333.79,1333.79,0.44415
1574902156,397610,31.0,31.0,31.0,0.56,0.41,0.76,3.26,3.26,3.26,0.44,395190,24.0,24.0,24.0,656.72,280.49,1650.46,1653.60,1653.60,1653.60,0.44417
1574902157,397650,40.0,40.0,40.0,1.95,0.41,0.87,60.10,60.10,60.10,0.44,395211,21.0,21.0,21.0,481.52,331.61,1054.34,1077.94,1077.94,1077.94,0.44429
1574902158,397669,19.0,19.0,19.0,16.26,0.56,6.78,292.29,292.29,292.29,0.44,395231,20.0,20.0,20.0,477.74,506.20,869.27,912.26,912.26,912.26,0.44422
1574902159,397689,20.0,20.0,20.0,8.12,0.46,0.65,153.62,153.62,153.62,0.45,395245,14.0,14.0,14.0,521.59,481.03,888.14,1005.58,1005.58,1005.58,0.44522
1574902160,397700,11.0,11.0,11.0,31.80,0.68,170.92,170.92,170.92,170.92,0.45,395265,20.0,20.0,20.0,507.09,511.97,840.43,1830.81,1830.81,1830.81,0.44522
1574902161,397714,14.0,14.0,14.0,0.48,0.46,0.59,0.79,0.79,0.79,0.45,395279,14.0,14.0,14.0,477.97,148.24,1369.44,1601.18,1601.18,1601.18,0.44523
1574902162,397723,9.0,9.0,9.0,0.49,0.48,0.65,0.65,0.65,0.65,0.45,395300,21.0,21.0,21.0,524.75,263.72,1569.72,1874.85,1874.85,1874.85,0.44524
1574902163,397775,52.0,52.0,52.0,1.42,0.41,0.78,0.95,50.89,50.89,0.45,395328,28.0,28.0,28.0,497.31,328.47,1747.98,2157.97,2157.97,2157.97,0.44525
1574902164,397779,4.0,4.0,4.0,0.46,0.43,0.56,0.56,0.56,0.56,0.45,395343,15.0,15.0,15.0,312.68,154.53,883.95,889.72,889.72,889.72,0.44522
1574902165,397788,9.0,9.0,9.0,0.44,0.44,0.59,0.59,0.59,0.59,0.45,395348,5.0,5.0,5.0,343.87,263.32,652.21,652.21,652.21,652.21,0.44521
1574902166,397807,19.0,19.0,19.0,102.30,0.52,15.52,1906.31,1906.31,1906.31,0.45,395369,21.0,21.0,21.0,984.01,332.66,2868.90,3443.52,3443.52,3443.52,0.44522
1574902167,397841,34.0,34.0,34.0,0.48,0.41,0.76,0.85,0.85,0.85,0.44,395389,20.0,20.0,20.0,544.16,447.74,966.26,976.75,976.75,976.75,0.44484
1574902168,397853,12.0,12.0,12.0,0.42,0.40,0.51,0.51,0.51,0.51,0.44,395411,22.0,22.0,22.0,488.16,470.81,878.71,901.25,901.25,901.25,0.44478
1574902169,397856,3.0,3.0,3.0,193.97,2.77,577.77,577.77,577.77,577.77,0.44,395426,15.0,15.0,15.0,235.55,132.19,685.77,1042.81,1042.81,1042.81,0.44485
1574902170,397879,23.0,23.0,23.0,0.44,0.38,0.61,0.89,0.89,0.89,0.44,395450,24.0,24.0,24.0,676.85,446.43,1915.75,1944.06,1944.06,1944.06,0.44486
1574902171,397879,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.44,395465,15.0,15.0,15.0,416.03,148.37,1173.36,1231.03,1231.03,1231.03,0.44487
1574902172,397893,14.0,14.0,14.0,36.80,0.56,183.24,317.19,317.19,317.19,0.44,395482,17.0,17.0,17.0,617.84,433.32,1324.35,1440.74,1440.74,1440.74,0.44488
1574902173,397898,5.0,5.0,5.0,0.44,0.43,0.53,0.53,0.53,0.53,0.44,395500,18.0,18.0,18.0,625.07,446.43,1323.30,1362.10,1362.10,1362.10,0.44489
1574902174,397898,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.45,395519,19.0,19.0,19.0,518.91,606.08,996.15,1010.30,1010.30,1010.30,0.44519
1574902175,397908,10.0,10.0,10.0,0.45,0.44,0.64,0.64,0.64,0.64,0.45,395538,19.0,19.0,19.0,421.98,442.24,964.17,1275.07,1275.07,1275.07,0.44521
1574902176,397950,42.0,42.0,42.0,2.70,0.40,0.99,93.45,93.45,93.45,0.45,395562,24.0,24.0,24.0,487.26,260.31,1237.32,1314.91,1314.91,1314.91,0.44524
1574902177,397973,23.0,23.0,23.0,0.54,0.37,0.61,3.90,3.90,3.90,0.45,395578,16.0,16.0,16.0,467.33,351.01,1016.59,1094.71,1094.71,1094.71,0.44531
1574902178,397977,4.0,4.0,4.0,65.79,1.08,260.31,260.31,260.31,260.31,0.45,395600,22.0,22.0,22.0,529.73,396.10,1348.47,1710.23,1710.23,1710.23,0.44532
1574902179,397999,22.0,22.0,22.0,0.42,0.37,0.56,0.97,0.97,0.97,0.45,395615,15.0,15.0,15.0,586.99,514.85,1378.88,1572.86,1572.86,1572.86,0.44533
1574902180,398003,4.0,4.0,4.0,0.50,0.45,0.63,0.63,0.63,0.63,0.45,395634,19.0,19.0,19.0,604.39,653.26,1043.86,1358.95,1358.95,1358.95,0.44534
1574902181,398058,55.0,55.0,55.0,27.16,0.55,6.93,424.67,720.90,720.90,0.45,395647,13.0,13.0,13.0,783.98,685.77,1193.28,1559.23,1559.23,1559.23,0.44536
1574902182,398109,51.0,51.0,51.0,34.68,0.63,22.66,726.14,747.63,747.63,0.45,395666,19.0,19.0,19.0,172.52,105.38,486.80,810.55,810.55,810.55,0.44530
1574902183,398114,5.0,5.0,5.0,0.62,0.56,0.86,0.86,0.86,0.86,0.45,395683,17.0,17.0,17.0,672.46,474.74,1611.66,1993.34,1993.34,1993.34,0.44530
1574902184,398155,41.0,41.0,41.0,1.61,0.43,1.58,42.50,42.50,42.50,0.45,395708,25.0,25.0,25.0,534.32,413.93,1294.99,2684.35,2684.35,2684.35,0.44531
1574902185,398190,35.0,35.0,35.0,0.53,0.45,0.92,1.83,1.83,1.83,0.45,395731,23.0,23.0,23.0,363.27,281.28,750.26,819.99,819.99,819.99,0.44526
1574902186,398213,23.0,23.0,23.0,0.71,0.45,2.55,3.39,3.39,3.39,0.45,395758,27.0,27.0,27.0,433.85,397.15,1138.75,1385.17,1385.17,1385.17,0.44528
1574902187,398235,22.0,22.0,22.0,0.45,0.42,0.57,0.79,0.79,0.79,0.45,395779,21.0,21.0,21.0,381.87,296.22,801.64,1035.99,1035.99,1035.99,0.44547
1574902188,398255,20.0,20.0,20.0,0.43,0.44,0.51,0.52,0.52,0.52,0.45,395810,31.0,31.0,31.0,260.37,165.28,564.66,1042.81,1042.81,1042.81,0.44567
1574902192,398403,115.0,115.0,115.0,0.51,0.41,0.64,3.18,3.42,3.42,0.45,395900,23.0,23.0,23.0,445.92,386.66,1172.31,1341.13,1341.13,1341.13,0.44571
1574902193,398411,8.0,8.0,8.0,0.46,0.46,0.59,0.59,0.59,0.59,0.45,395930,30.0,30.0,30.0,337.40,161.22,1030.23,1345.32,1345.32,1345.32,0.44573
1574902196,398448,7.0,7.0,7.0,14.16,0.52,95.75,95.75,95.75,95.75,0.45,395994,27.0,27.0,27.0,361.37,283.38,975.70,1413.48,1413.48,1413.48,0.44577
1574902197,398461,13.0,13.0,13.0,0.44,0.40,0.56,0.58,0.58,0.58,0.45,396006,12.0,12.0,12.0,376.42,152.57,1042.81,1322.25,1322.25,1322.25,0.44578
1574902198,398479,18.0,18.0,18.0,55.25,0.77,360.19,616.56,616.56,616.56,0.45,396021,15.0,15.0,15.0,660.35,392.43,1866.47,1974.47,1974.47,1974.47,0.44579
1574902199,398498,19.0,19.0,19.0,0.46,0.41,0.54,1.06,1.06,1.06,0.45,396035,14.0,14.0,14.0,889.43,530.58,2531.26,2621.44,2621.44,2621.44,0.44579
1574902200,398526,28.0,28.0,28.0,0.47,0.42,0.63,1.12,1.12,1.12,0.45,396056,21.0,21.0,21.0,542.84,568.33,1360.00,1494.22,1494.22,1494.22,0.44581
1574902201,398538,12.0,12.0,12.0,0.48,0.45,0.59,0.65,0.65,0.65,0.45,396081,25.0,25.0,25.0,463.94,431.23,835.72,1567.62,1567.62,1567.62,0.44582
1574902202,398563,25.0,25.0,25.0,0.46,0.47,0.62,0.65,0.65,0.65,0.45,396104,23.0,23.0,23.0,411.31,381.16,811.60,856.16,856.16,856.16,0.44576
1574902203,398567,4.0,4.0,4.0,0.63,0.55,0.75,0.75,0.75,0.75,0.45,396126,22.0,22.0,22.0,399.76,378.01,789.05,918.03,918.03,918.03,0.44571
1574902204,398581,14.0,14.0,14.0,0.48,0.45,0.70,0.79,0.79,0.79,0.45,396151,25.0,25.0,25.0,385.85,346.29,997.20,1089.47,1089.47,1089.47,0.44578
1574902205,398620,39.0,39.0,39.0,1.17,0.55,3.52,9.32,9.32,9.32,0.45,396184,33.0,33.0,33.0,354.39,221.51,990.90,1116.73,1116.73,1116.73,0.44588
1574902206,398646,26.0,26.0,26.0,1.75,0.48,2.64,30.23,30.23,30.23,0.45,396203,19.0,19.0,19.0,365.80,338.17,882.38,1007.68,1007.68,1007.68,0.44685
1574902207,398670,24.0,24.0,24.0,0.47,0.45,0.61,0.66,0.66,0.66,0.45,396229,26.0,26.0,26.0,439.14,449.05,1126.17,1373.63,1373.63,1373.63,0.44687
1574902208,398670,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.45,396248,19.0,19.0,19.0,550.25,494.40,1177.55,1412.43,1412.43,1412.43,0.44688
1574902209,398702,32.0,32.0,32.0,1.59,0.50,2.15,27.90,27.90,27.90,0.45,396270,22.0,22.0,22.0,373.93,342.88,829.42,1509.95,1509.95,1509.95,0.44690
1574902210,398725,23.0,23.0,23.0,0.45,0.45,0.59,0.63,0.63,0.63,0.45,396295,25.0,25.0,25.0,418.14,58.56,1341.13,1504.71,1504.71,1504.71,0.44691
1574902211,398756,31.0,31.0,31.0,0.57,0.43,0.91,2.39,2.39,2.39,0.45,396323,28.0,28.0,28.0,354.03,193.72,1629.49,1641.02,1641.02,1641.02,0.44693
1574902212,398771,15.0,15.0,15.0,0.38,0.37,0.43,0.59,0.59,0.59,0.45,396349,26.0,26.0,26.0,475.38,247.46,1216.35,2026.90,2026.90,2026.90,0.44693
1574902213,398806,35.0,35.0,35.0,0.47,0.44,0.65,0.91,0.91,0.91,0.45,396366,17.0,17.0,17.0,444.46,349.44,974.13,1084.23,1084.23,1084.23,0.44704
1574902214,398832,26.0,26.0,26.0,0.76,0.42,3.95,4.06,4.06,4.06,0.45,396387,21.0,21.0,21.0,463.76,303.04,1514.14,1586.50,1586.50,1586.50,0.44705
1574902215,398884,52.0,52.0,52.0,0.41,0.38,0.59,0.71,0.91,0.91,0.45,396405,18.0,18.0,18.0,644.88,693.63,1064.30,1152.39,1152.39,1152.39,0.44713
1574902218,398942,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.45,396471,13.0,13.0,13.0,607.36,619.18,1271.92,1634.73,1634.73,1634.73,0.44768
